"","District","Block","Village","mean","upper","lower"
"V582_1","UDAIPUR","BHINDER","CHANDEKHEDA",8.77091469259813,-4.24681525285378,10.5839412124885
"V583_1","UDAIPUR","BHINDER","RAMAKHEDA",13.2312971350116,4.44158116896379,17.3906979573252
"V584_1","UDAIPUR","BHINDER","SANGRAMPURA KHE.",7.7543738836419,2.65327054935416,12.2011006749472
"V585_1","UDAIPUR","BHINDER","NAYATALAB",11.5653669146171,-2.13169808188114,18.2578393411122
"V586_1","UDAIPUR","BHINDER","SANGALATALAB",7.42816515306531,-4.23326565785305,11.2116878441767
"V587_1","UDAIPUR","BHINDER","NAYA RAJPURA",5.93089332128917,-1.222865212731,9.77101087805162
"V588_1","UDAIPUR","BHINDER","NAHARPURA",21.1663965875914,14.1006886401874,30.0963433643564
"V589_1","UDAIPUR","BHINDER","BHILO KI KUI",8.62704843537653,2.40821374689438,15.9101257719411
"V590_1","UDAIPUR","GIRWA","LAKADWAS",2.80113443728297,-34.5778551611752,9.78234574533091
"V591_1","UDAIPUR","GIRWA","DHAMARO KA GUDA",12.5633435844801,-1.62233180817092,16.4166915592282
"V592_1","UDAIPUR","GIRWA","SAMETA",7.3589978364401,-0.413488206571263,14.6472306486722
"V593_1","UDAIPUR","GIRWA","MATUN",0,-12.2608146765489,2.18296582552308
"V594_1","UDAIPUR","GIRWA","KHAR BADIYA",8.91831894930062,-2.57725460519625,15.5088855928931
"V595_1","UDAIPUR","GIRWA","PANAVADI",11.298068850666,2.53033793529583,14.9080446943132
"V596_1","UDAIPUR","GIRWA","KAMALOD",2.53763251691402,-9.91929687019551,4.17142692956902
"V597_1","UDAIPUR","GIRWA","KALADVAS",7.96423835234014,-16.5372413251051,17.8100369199644
"V598_1","UDAIPUR","GIRWA","EKLINGPURA",9.44720838209994,-11.9759508413154,14.4843058806698
"V599_1","UDAIPUR","GIRWA","MANVA KHEDA",0,-57.5231560415175,75.3343326731123
"V600_1","UDAIPUR","GIRWA","BEDAVAS (GRA)",50.6476464518621,29.3266576334731,77.5075751498314
"V601_1","UDAIPUR","GIRWA","DANGIYO KI PANCHOLY",0.992759749259608,-12.5528510541623,1.83584371537991
"V602_1","UDAIPUR","GIRWA","KANPUR",26.6928139082699,8.59645903423257,37.6512838741694
"V603_1","UDAIPUR","GIRWA","UMARDA",51.8798737846615,13.9994831542115,66.7079636884151
"V604_1","UDAIPUR","GIRWA","DEDKIYA",17.8110848182994,6.57224337437309,28.0336391510734
"V605_1","UDAIPUR","GIRWA","AAMBUAA",22.6230509639679,9.69563202993909,36.0888548541995
"V606_1","UDAIPUR","GIRWA","TITARDI",6.17484306539454,-63.2494211831793,39.0927824647126
"V607_1","UDAIPUR","GIRWA","BILAYA",5.63530159837611,-5.23488971557154,19.7231101084892
"V608_1","UDAIPUR","GIRWA","PHANDA",5.51718075329604,-4.51190938049132,9.86399594958426
"V609_1","UDAIPUR","GIRWA","DAKAN KOTDA",36.4002122052846,17.403541169855,41.8875092990853
"V610_1","UDAIPUR","GIRWA","DHOLA KI PATI",7.43467050545038,-12.2429271734964,17.12611984409
"V611_1","UDAIPUR","GIRWA","NELA",4.63865456939232,-4.03232448541523,14.6206755837836
"V612_1","UDAIPUR","GIRWA","SAVINA GRAM",34.9674950577636,14.6563800098276,43.8458555256381
"V613_1","UDAIPUR","GIRWA","GOVRDHAN VILLAS GRAMIN",75.5211998258394,52.8135216820097,92.8580584870712
"V614_1","UDAIPUR","GIRWA","DAI MATA",18.9641908160142,16.3402715841455,29.8292941039436
"V615_1","UDAIPUR","GIRWA","DEBARI",0,-47.5257452830605,0.204160228075634
"V616_1","UDAIPUR","GIRWA","JARANO KI SARAI",0,-21.930023203532,3.8894249608586
"V617_1","UDAIPUR","GIRWA","CHANGEDI",1.87642432152237,-15.731092371411,3.0818886372207
"V618_1","UDAIPUR","GIRWA","SIHADA",13.2998180539652,-6.65617577052299,15.3659716212959
"V619_1","UDAIPUR","GIRWA","SAKRODA",18.179944906419,-4.6110591318065,19.9421551954823
"V620_1","UDAIPUR","GIRWA","PADA KHADRI",36.0996053839568,14.8904545632787,46.4776448702298
"V621_1","UDAIPUR","GIRWA","TALA MANGARI",1.92420140985992,-18.1288965994704,3.64533593194009
"V622_1","UDAIPUR","GIRWA","BHALO KA GUDA",5.95436239431691,-13.9746019181785,8.10400509727872
"V623_1","UDAIPUR","GIRWA","KARAGET",27.6743482286585,7.81813295031212,31.1529405251034
"V624_1","UDAIPUR","GIRWA","BHEKADA",10.3674679757702,-10.6401097294894,14.1270994433046
"V625_1","UDAIPUR","GIRWA","CHOTA GUDA",22.3696463320626,15.7130364276876,34.0148367787751
"V626_1","UDAIPUR","GIRWA","BHESADA KHURDA",18.6879676826143,-5.35837417379032,34.5782343452141
"V627_1","UDAIPUR","GIRWA","GOVALA",2.23089154466063,-13.2328937315966,13.4152894959467
"V628_1","UDAIPUR","GIRWA","DADERO KI DHANI",8.21691994459894,-6.92192692703387,11.2171112921574
"V629_1","UDAIPUR","GIRWA","LADIYA KHEDA",15.6711958198276,2.76561936658478,22.7195151747732
"V630_1","UDAIPUR","GIRWA","BHESADA KALA",27.6061185538596,-4.7921580169811,37.1102921446607
"V631_1","UDAIPUR","GIRWA","NAI",9.78695002051922,-5.16941084416108,21.9521119823408
"V632_1","UDAIPUR","GIRWA","CHOKADIYA",51.7907379106542,39.0218653668735,64.3027109776545
"V633_1","UDAIPUR","GIRWA","NOHRA",28.5815371590106,17.1816138484905,39.3342117946598
"V634_1","UDAIPUR","GIRWA","ALASI GHAD",62.3746610008941,57.314288446205,92.270143939466
"V635_1","UDAIPUR","GIRWA","AAD",30.2389892338438,21.4347003265704,43.2508694514746
"V636_1","UDAIPUR","GIRWA","POPALTI",60.778299436435,53.8943464278362,86.7925821214814
"V637_1","UDAIPUR","GIRWA","PIPALVAS",38.098988228451,27.8874232330077,46.2575715222932
"V638_1","UDAIPUR","GIRWA","KUMARIYA KHEDA",29.572109010256,21.329969990094,36.0390456238699
"V639_1","UDAIPUR","GIRWA","DODAVALI",51.716394740266,43.6844425342536,68.5045234475288
"V640_1","UDAIPUR","GIRWA","RAYTA",18.3212468271465,9.52980962085152,23.0316039829236
"V641_1","UDAIPUR","GIRWA","KARANALI",2.05547318174354,-7.31445435049397,5.68523418124838
"V642_1","UDAIPUR","GIRWA","PIPALIYA",17.4899245218129,10.2957316599242,21.8278618320503
"V643_1","UDAIPUR","GIRWA","BACHAR",49.7810217940721,35.5960010421378,62.7168992796938
"V644_1","UDAIPUR","GIRWA","KALIVAS",34.2902284411371,21.4235735369943,50.8173810371666
"V645_1","UDAIPUR","GIRWA","KELY",5.33336845702366,-1.65185841942868,12.0988130040169
"V646_1","UDAIPUR","GIRWA","SURANA",10.6594808485943,-4.64041067623115,13.3847625780367
"V647_1","UDAIPUR","GIRWA","MADARI",12.8173172384701,-9.75666102439523,15.6184210654705
"V648_1","UDAIPUR","GIRWA","BOROV KA KHEDA",6.72317893367257,-4.5405484706559,9.89018207966305
"V649_1","UDAIPUR","GIRWA","BADI UNDARI",42.8925190415628,19.1836160951424,50.9672169254098
"V650_1","UDAIPUR","GIRWA","CHOTI UNDARI",54.2446635364845,27.34378253736,68.1600932706129
"V651_1","UDAIPUR","GIRWA","BUJHDA",8.40120113549167,-24.1485358858284,45.0240117298057
"V652_1","UDAIPUR","GIRWA","NAYA GUDA",54.4228072995777,34.7135957652398,62.7796895701473
"V653_1","UDAIPUR","GIRWA","SISARAMA",1.66107042554368,-23.1221804617245,24.7301726189507
"V654_1","UDAIPUR","GIRWA","GORELA",16.6654715354972,0.457598395577715,21.5005965379451
"V655_1","UDAIPUR","GIRWA","KODIYAT",17.287536724086,6.85388951916343,20.7864343404729
"V656_1","UDAIPUR","GIRWA","TIDI",51.9109070427954,22.4926594794846,56.1228019199926
"V657_1","UDAIPUR","GIRWA","AMARPURA3",45.8236221795664,36.8533922590503,54.4940036229226
"V658_1","UDAIPUR","GIRWA","GOJIYA",22.3075140508737,12.7653867353264,27.0342421726883
"V659_1","UDAIPUR","GIRWA","BORA KUA",21.9548892163414,9.8765648557163,31.193869967264
"V660_1","UDAIPUR","GIRWA","BALICHA",22.1129431234605,-4.06134820519279,32.7229218397038
"V661_1","UDAIPUR","GIRWA","NAYA KHEDA",35.1953366172821,-0.723268991874144,48.602719794175
"V662_1","UDAIPUR","GIRWA","SETHJI KI KUNDAL",22.4112546453722,10.2252735803144,27.4015217291875
"V663_1","UDAIPUR","GIRWA","PADUNA",139.847541999667,113.409415166094,161.757301718572
"V664_1","UDAIPUR","GIRWA","JABALA",72.7596795469608,58.5229301655813,87.3214971091252
"V665_1","UDAIPUR","GIRWA","SARU",84.4721084060372,58.308731447953,97.0011410301673
"V666_1","UDAIPUR","GIRWA","BARA1",70.1724127992034,45.3000146308212,77.4556847690823
"V667_1","UDAIPUR","GIRWA","KAYA",66.5459898114277,47.3335593627392,74.6304264561528
"V668_1","UDAIPUR","GIRWA","KODIA KHET",5.06787428848068,-0.0397188749420999,14.9576131023692
"V669_1","UDAIPUR","GIRWA","SUR PHALAYA",18.1080828735941,8.18127249402607,22.6593003195881
"V670_1","UDAIPUR","GIRWA","CHANDANI",28.3009988342593,21.6428160942253,39.387954447657
"V671_1","UDAIPUR","GIRWA","ZAWAR",37.0126769545852,8.06153376094282,40.3219865242012
"V672_1","UDAIPUR","GIRWA","KANPURA 2",5.77861151250369,-2.1879890635534,13.0513833322478
"V673_1","UDAIPUR","GIRWA","DHAVADI TALAI",8.25511855501484,-1.89862310906668,10.1376687433979
"V674_1","UDAIPUR","GIRWA","RAVA",12.2433571094082,-3.73199947676638,18.5976123408589
"V675_1","UDAIPUR","GIRWA","UDAYA KHEDA",4.23153490642012,-4.71304456337461,10.0855105243421
"V676_1","UDAIPUR","GIRWA","BARA PAL",101.31042348166,77.4424385711844,115.191952178174
"V677_1","UDAIPUR","GIRWA","KHAJURI",58.5468152251169,39.9218121533096,77.9141156746284
"V678_1","UDAIPUR","GIRWA","KHARAPINA",49.7529355843916,33.9202856310988,56.8345049135763
"V679_1","UDAIPUR","GIRWA","TORAN TALAB",11.3369369980492,2.29852312381816,17.1491687168025
"V680_1","UDAIPUR","GIRWA","CHANAVADA",41.9314935525249,6.08795255114099,43.8046681407452
"V681_1","UDAIPUR","GIRWA","NALA",32.9939471406555,22.3283283174885,37.8357535477618
"V682_1","UDAIPUR","GIRWA","GUDALI",31.1941779827258,4.26713812064287,35.4321568946085
"V683_1","UDAIPUR","GIRWA","BAMBORA",19.6312236502674,-22.8027328639766,24.1609401607006
"V684_1","UDAIPUR","GIRWA","JUD",10.7277114314433,1.30314648997297,17.4798703386144
"V685_1","UDAIPUR","GIRWA","KURABAD",4.31181508057288,-18.0592213099873,12.5713360418294
"V686_1","UDAIPUR","GIRWA","SEEMA KHEDA",16.0721817673429,7.86352007512671,22.686663651807
"V687_1","UDAIPUR","GIRWA","KALODIYA",4.91032883969228,-7.44249370665404,10.1409990677813
"V688_1","UDAIPUR","GIRWA","KERDIYA",1.16894510989117,-9.10934133459909,9.96821415691921
"V689_1","UDAIPUR","GIRWA","KARAKALA2",15.2482170552495,3.67852104778181,21.1153194545564
"V690_1","UDAIPUR","GIRWA","PATUKHEDA",3.34963027135891,-14.0488929253229,7.11500692274759
"V691_1","UDAIPUR","GIRWA","PARAMDA",7.43132347744092,-6.26179690493944,13.9401015470355
"V692_1","UDAIPUR","GIRWA","BANDI MANGARI",0.740317476237068,-12.5585111001603,4.22635134687436
"V693_1","UDAIPUR","GIRWA","BHEKADA1",21.6579108071236,14.7823402343881,40.7883037573062
"V694_1","UDAIPUR","GIRWA","KALIVALI",17.9311465998428,2.52285043158767,22.1432323156489
"V695_1","UDAIPUR","GIRWA","NAD",22.1244314650084,12.7193996928457,27.6736551796234
"V696_1","UDAIPUR","GIRWA","NICHALA CHOTIA",13.1169615160669,1.44441938992156,24.1104288171002
"V697_1","UDAIPUR","GIRWA","RAMAJ",21.304133275808,4.1914508911059,24.7457868471243
"V698_1","UDAIPUR","GIRWA","UPLA CHOTIA",13.4625827587601,2.85005983425224,17.8739273752257
"V699_1","UDAIPUR","GIRWA","KASIA",7.27460117626711,-10.8105732089366,11.401202706942
"V700_1","UDAIPUR","GIRWA","VAGAT SINGH KA GUDA",6.51000412057028,-8.15607684280541,8.68590254525719
"V701_1","UDAIPUR","GIRWA","SHISHAVI",6.49192004520397,-4.94838818384194,11.9224222405035
"V702_1","UDAIPUR","GIRWA","PADAMPURA",7.05788845702782,-5.15985496885283,10.2905583169619
"V703_1","UDAIPUR","GIRWA","VANU",2.30351958560119,-12.9044139194021,5.74080902988064
"V704_1","UDAIPUR","GIRWA","UNKAR",18.8270612932197,8.64582620035967,27.4283031954819
"V705_1","UDAIPUR","GIRWA","BED",4.93132124071949,-10.2446535595285,5.3413408049114
"V706_1","UDAIPUR","GIRWA","KEMARI",1.65958204845982,-15.3079761805039,4.70513711600415
"V707_1","UDAIPUR","GIRWA","SULAVAS",10.5708623589722,-1.8637373248337,15.3958451205335
"V708_1","UDAIPUR","GIRWA","RAVAT PURA",9.86635634329567,-0.816827674814661,16.9081967399964
"V709_1","UDAIPUR","GIRWA","MAIYDA",11.7795055658886,1.36181229770907,16.5789867792599
"V710_1","UDAIPUR","GIRWA","KARMAL",6.17300333734779,-3.78140366756931,14.1101017577338
"V711_1","UDAIPUR","GIRWA","BORI",16.1813808911599,-1.06073074862121,19.3018954617973
"V712_1","UDAIPUR","GIRWA","AAVARA",2.3902699730424,-8.95595515244328,8.15929833554826
"V713_1","UDAIPUR","GIRWA","NANDI VELA",3.79405068453416,-10.6614911984561,8.77454277359842
"V714_1","UDAIPUR","GIRWA","SAGATADI",4.1533192804641,-4.29851617588201,11.2797736222403
"V715_1","UDAIPUR","GIRWA","LAG",11.1614242855666,4.62111662879035,26.4858724230607
"V716_1","UDAIPUR","GIRWA","PHILA",28.0885815150769,2.03827823267726,32.1255587689426
"V717_1","UDAIPUR","GIRWA","JAMUN1",8.11346786110145,-1.03606914942686,15.6752967296433
"V718_1","UDAIPUR","GIRWA","HATHIDO",11.3216660312226,0.638266597598496,16.6295012816479
"V719_1","UDAIPUR","GIRWA","RATAN PURA1",16.0219556996757,3.52349824428669,20.2953781378262
"V720_1","UDAIPUR","GIRWA","KOT1",10.2899268924319,-0.809108367862558,20.1808747848392
"V721_1","UDAIPUR","GIRWA","VAJANI RODI",6.89781196050243,-9.3982918116651,8.46165490542815
"V722_1","UDAIPUR","GIRWA","AAT",6.21386413233152,-11.33664538642,5.90459242116896
"V723_1","UDAIPUR","GIRWA","CHARAMAR",13.9965840491355,2.18645658016053,19.9412484005639
"V724_1","UDAIPUR","GIRWA","KHODAV",7.10194939409032,-2.98796061596275,13.7763136360821
"V725_1","UDAIPUR","GIRWA","JAGAT",62.0496153775349,41.6476439055606,78.3493411857039
"V726_1","UDAIPUR","GIRWA","ROBA",15.3380890330577,1.33900828779004,22.2897429859062
"V727_1","UDAIPUR","GIRWA","PHUTAPANA",33.0488715938219,18.2487307393588,41.1904823882842
"V728_1","UDAIPUR","GIRWA","DANTISAR",14.8601234053628,0.902466859633442,20.5105421033485
"V729_1","UDAIPUR","GIRWA","VASU",25.3944710909921,7.19215046513267,27.9193500016829
"V730_1","UDAIPUR","GIRWA","RUNIJA",8.02859601233583,-3.58524536870871,14.1761472170417
"V731_1","UDAIPUR","GIRWA","VALI2",23.8388725018187,-2.3493050866197,25.7761005876079
"V732_1","UDAIPUR","GIRWA","KHEDI1",15.286664618323,-3.1269130714064,16.9377485411134
"V733_1","UDAIPUR","GIRWA","LAL PURA1",24.2913314171944,13.0930417260342,31.8928561674827
"V734_1","UDAIPUR","GIRWA","BUDHAL",7.31475012828611,-5.72050947242089,13.2499192052525
"V735_1","UDAIPUR","GIRWA","BHALAWATO KA GUDA",13.9716302700761,-0.324604724287194,17.3285458146565
"V736_1","UDAIPUR","GIRWA","DEVADA",17.7291720360512,7.56197794645639,28.1726925220218
"V737_1","UDAIPUR","GIRWA","JASPURA1",5.7203984187953,-7.36426118993593,8.556589056716
"V738_1","UDAIPUR","GIRWA","KOJYO KA GUDA",7.92046115338095,-2.52215567400412,14.8809184306962
"V739_1","UDAIPUR","GIRWA","SAVRIA KHEDA",4.13553299386394,-7.61175367351282,6.31170727458413
"V740_1","UDAIPUR","GIRWA","BHUTIA",4.58258508325772,-9.41494480113076,8.034179036312
"V741_1","UDAIPUR","GIRWA","SURO KA GUDA",7.38298762904879,-7.02971616096026,11.1560346359619
"V742_1","UDAIPUR","GIRWA","TODI",0,-19.9210830877121,0.709280520931944
"V743_1","UDAIPUR","GIRWA","VALLABHA",15.9129246647331,-5.98675957030501,17.6297297934601
"V744_1","UDAIPUR","GIRWA","RODADA",15.280257891531,2.22389811371598,18.5480431604597
"V745_1","UDAIPUR","GIRWA","BUTHEL",11.6459929572484,-1.02986657374976,16.2565449384248
"V746_1","UDAIPUR","GIRWA","CHASADA",17.2264308761519,-1.00036550336504,18.7270507779549
"V747_1","UDAIPUR","GIRWA","KHARVA",16.518930830134,-4.55213720740994,24.9406281121002
"V748_1","UDAIPUR","GIRWA","MANPURA",19.6086788392747,8.63641799456291,27.2038876027896
"V749_1","UDAIPUR","GIRWA","JALI KA GUDA",12.1137560270307,-3.28033377622604,14.5880051471302
"V750_1","UDAIPUR","GIRWA","JODHAPURIYA",21.1392572345318,9.374408238562,28.2806632900659
"V751_1","UDAIPUR","GIRWA","JAMAR KOTDA",35.7260959063333,10.6702957420512,39.1942339050464
"V752_1","UDAIPUR","GIRWA","PAROLA",22.4838494449948,15.9477191388155,33.4732327479004
"V753_1","UDAIPUR","GIRWA","SADHAPUR MINAN",16.5702164491642,4.92167685419751,31.1643188253167
"V754_1","UDAIPUR","GIRWA","MAMADEV",16.7011166994737,6.24809406782272,22.5341517102697
"V755_1","UDAIPUR","GIRWA","LAI",23.2761927539941,12.7989420791233,34.0264748456142
"V756_1","UDAIPUR","GIRWA","PATIYA",16.8104478351783,2.80972631310307,29.5922750333653
"V757_1","UDAIPUR","GIRWA","KHAJURIYA (GUDLI)",63.9536392835642,24.3239019536775,102.410950492169
"V758_1","UDAIPUR","KOTRA","GAU PIPLA",99.2902228625082,88.0602651458889,119.6502933046
"V759_1","UDAIPUR","KOTRA","CHOKI MANGRI",20.4237534983403,15.1592499923726,27.0179219568777
"V760_1","UDAIPUR","KOTRA","ARJUN PURA",21.9506688759947,18.2039954428177,30.9679519514134
"V761_1","UDAIPUR","KOTRA","CHOKI",21.8744493309621,17.4970884713394,31.6004688478842
"V762_1","UDAIPUR","KOTRA","DUNGRIYA",42.9173546961529,41.9949632312776,64.4002052954156
"V763_1","UDAIPUR","KOTRA","CHAK KADAVA MAHUA",15.1918363226309,10.2764029432086,31.4028810520371
"V764_1","UDAIPUR","KOTRA","KHAKRIYA",28.3957922669227,24.9984657831813,42.6328631686015
"V765_1","UDAIPUR","KOTRA","GODAL VADA",23.2116401382485,17.2987455193429,31.861099716068
"V766_1","UDAIPUR","KOTRA","VALI",30.8533514538673,29.362038527764,42.9809523310372
"V767_1","UDAIPUR","KOTRA","KUNDAL1",37.7356712870033,33.9292239167676,49.9333542076444
"V768_1","UDAIPUR","KOTRA","TALAB",36.0644452767642,32.4227506185454,48.6608298610662
"V769_1","UDAIPUR","KOTRA","KANJAVA",22.3979043395661,18.5597262152401,31.2634711386557
"V770_1","UDAIPUR","KOTRA","POPTALI",19.5375741492344,17.3887834592984,35.4507412531475
"V771_1","UDAIPUR","KOTRA","SHISHVIYA",29.2567330547206,20.8724426071105,36.4651829770993
"V772_1","UDAIPUR","KOTRA","LOHARI",29.3809517397851,22.9620060439141,46.1720710035392
"V773_1","UDAIPUR","KOTRA","UMHRIYA",37.6392279534338,33.3181012732108,48.5826111468181
"V774_1","UDAIPUR","KOTRA","BORDI KHURD",24.3551957962932,20.3925395684906,34.4795404718433
"V775_1","UDAIPUR","KOTRA","MAHADI",175.754701848137,164.511324237348,214.880493191404
"V776_1","UDAIPUR","KOTRA","NAL",34.4727419024958,32.9056841095536,45.1255136966423
"V777_1","UDAIPUR","KOTRA","SHADA",51.2361483037352,45.8584372978546,64.2894257251249
"V778_1","UDAIPUR","KOTRA","LUKE",40.5969134727943,34.2455003363034,49.8669025781399
"V779_1","UDAIPUR","KOTRA","GURRA",49.5426777144501,37.0815689839965,60.6717169889489
"V780_1","UDAIPUR","KOTRA","CHIKHLA",48.707623785211,45.0955576794908,65.2173285504876
"V781_1","UDAIPUR","KOTRA","BLICHARNI",28.4081654002458,26.2587009970561,48.7105827737293
"V782_1","UDAIPUR","KOTRA","RAJPUR",36.6933383407879,32.9621705933309,48.4790424191613
"V783_1","UDAIPUR","KOTRA","SAVAN KA KYARA",66.1563199523322,51.1431369571372,77.1695205093765
"V784_1","UDAIPUR","KOTRA","DEHRI",51.8447916061253,44.4491323659925,69.1349369613789
"V785_1","UDAIPUR","KOTRA","NAKOLA",42.6801467640826,31.831259013908,54.9496264571228
"V786_1","UDAIPUR","KOTRA","GODAMARI",43.8720965147193,27.0869007732323,54.4099927421042
"V787_1","UDAIPUR","KOTRA","HANSRETA",25.019543846762,20.1015738049148,35.938953003679
"V788_1","UDAIPUR","KOTRA","KOLDERA",17.0560463225583,11.4481152412625,26.6681322924857
"V789_1","UDAIPUR","KOTRA","MAMER",140.526797060283,124.032983799444,172.663033666651
"V790_1","UDAIPUR","KOTRA","VASELA",54.1985378402112,47.8083244874545,67.400580119902
"V791_1","UDAIPUR","KOTRA","BHURI DHEBER",45.1528965374045,37.7474119629126,54.8925589937436
"V792_1","UDAIPUR","KOTRA","LUNA",69.5370577881423,62.1310309673179,84.1095984321243
"V793_1","UDAIPUR","KOTRA","BUDIYA",96.3027102039043,88.6262011723242,119.323726807295
"V794_1","UDAIPUR","KOTRA","CHIKHILEE",58.1056984253458,54.1182859445213,71.5554221750568
"V795_1","UDAIPUR","KOTRA","MANDVAL",70.9471455283808,61.9079389056287,87.6361225157025
"V796_1","UDAIPUR","KOTRA","MAHAD",59.6259902385292,55.9416852915276,78.6359241589402
"V797_1","UDAIPUR","KOTRA","KHOKHARA",40.544398735959,34.339386643963,49.7073164317363
"V798_1","UDAIPUR","KOTRA","MOR CHUCHA",59.875818117802,46.3474700377381,71.4096554819854
"V799_1","UDAIPUR","KOTRA","AMARI1",46.3491354749517,41.7427050997528,60.9265384251645
"V800_1","UDAIPUR","KOTRA","ASHA VADA",36.7891485092978,33.9060437218318,46.8226223357759
"V801_1","UDAIPUR","KOTRA","JHER",21.5363830102971,12.677125554182,32.6869816207079
"V802_1","UDAIPUR","KOTRA","DHIYA",15.5611412095225,10.8508255898187,25.57779994041
"V803_1","UDAIPUR","KOTRA","BEDA DHAR",23.0385828977004,17.3398490375856,34.4421266592759
"V804_1","UDAIPUR","KOTRA","DOTED",23.1518045797128,18.757057190083,33.7370636557823
"V805_1","UDAIPUR","KOTRA","MANASI",16.9626730230481,14.7102663411811,36.6766932990076
"V806_1","UDAIPUR","KOTRA","SURA",17.7071519133216,11.6318898638952,30.6339822967372
"V807_1","UDAIPUR","KOTRA","KHARA VANI",17.7201981325304,12.0468171758755,26.7831934464423
"V808_1","UDAIPUR","KOTRA","KOTRA",47.2278777239038,-37.9817602141232,80.9476978977721
"V809_1","UDAIPUR","KOTRA","GANDHI CHARAN",91.0831847338389,80.9212878868564,112.844552653892
"V810_1","UDAIPUR","KOTRA","NICLI SUBRI",100.971716493484,97.7600105090795,127.433222995666
"V811_1","UDAIPUR","KOTRA","UPLI SUBRI",72.1568186122702,67.4408649440707,91.0205402164267
"V812_1","UDAIPUR","KOTRA","SONDHRP",79.3884413484783,75.6293677494923,99.2732054306211
"V813_1","UDAIPUR","KOTRA","VARAKATRA",32.4079204443137,29.1438142260532,48.8051670496373
"V814_1","UDAIPUR","KOTRA","KHAJURIYA",24.9088847956108,20.0563204346477,38.9207952006267
"V815_1","UDAIPUR","KOTRA","KALAKHETAR",40.6471802248266,34.2903242937616,50.7606991489684
"V816_1","UDAIPUR","KOTRA","KAGVAS",57.4657715430845,52.7386441860732,78.0488336972559
"V817_1","UDAIPUR","KOTRA","NAYAVAS SERA",24.284602958554,16.8444729039117,30.4929714996039
"V818_1","UDAIPUR","KOTRA","CHAPER",43.0095439092301,40.4149083314739,55.0476753934421
"V819_1","UDAIPUR","KOTRA","DHDHMTA",39.2026005353155,36.9140606388255,50.208233368304
"V820_1","UDAIPUR","KOTRA","THEP",67.3640329057049,63.8680128943878,86.0864415378001
"V821_1","UDAIPUR","KOTRA","CHAK SANMARRYA",40.0096467122434,35.6566862116664,52.3467088196491
"V822_1","UDAIPUR","KOTRA","MANDVA",70.836904263071,68.2411608656107,88.10838367539
"V823_1","UDAIPUR","KOTRA","BAKHEL",101.901590036727,98.2413068479765,132.401411931808
"V824_1","UDAIPUR","KOTRA","JANJAR",103.693872538758,96.1003489866284,139.861133769616
"V825_1","UDAIPUR","KOTRA","KODERMAL",59.5649200459548,58.0933962021772,79.6003254987571
"V826_1","UDAIPUR","KOTRA","ZED",47.8835638325842,44.5998053711165,69.8813281292369
"V827_1","UDAIPUR","KOTRA","ROHINI",18.3471964460039,11.4374465566347,30.243242175167
"V828_1","UDAIPUR","KOTRA","BHUJA",69.958409583315,63.9780300554246,96.3864051140612
"V829_1","UDAIPUR","KOTRA","KUKAVAS",52.7913182160317,53.2111405449297,72.0119165522189
"V830_1","UDAIPUR","KOTRA","PADLAI",39.458984924496,38.3906458348789,56.9740789925903
"V831_1","UDAIPUR","KOTRA","KUTRAMARIYA",34.8837793376911,33.013885484091,47.8664422908296
"V832_1","UDAIPUR","KOTRA","AADABELA",55.4880001298414,51.5884350608859,72.8047585557835
"V833_1","UDAIPUR","KOTRA","SAMOLI",54.3210468776795,47.5736554076444,79.5415640611617
"V834_1","UDAIPUR","KOTRA","KYRLA",20.5375984180111,16.284327724577,39.9557283283327
"V835_1","UDAIPUR","KOTRA","SADI",102.444238981034,77.4359650143789,123.763002884754
"V836_1","UDAIPUR","KOTRA","TILRVA",31.6165432682836,22.1053602781886,50.8823036374438
"V837_1","UDAIPUR","KOTRA","BARAPHALI",25.4325154086166,23.8044331560956,36.9684025707035
"V838_1","UDAIPUR","KOTRA","RAFRA KHET",14.375900820652,12.3068805507169,22.8865662543841
"V839_1","UDAIPUR","KOTRA","BIKARNI",15.809378119532,9.88179513148273,26.2548316211913
"V840_1","UDAIPUR","KOTRA","AADISERI",15.6779832315282,10.5586851729333,22.3894763800324
"V841_1","UDAIPUR","KOTRA","TEENSARA",15.7858020571336,13.9115327834604,29.5271187492275
"V842_1","UDAIPUR","KOTRA","RANORA",16.7497894607441,14.3522714007695,25.3605022971278
"V843_1","UDAIPUR","KOTRA","SULAB",53.6963073195305,50.7760646744812,68.597040154342
"V844_1","UDAIPUR","KOTRA","BAKRIYAVAD",23.0695722612398,20.5777464932874,39.7078437057351
"V845_1","UDAIPUR","KOTRA","KYARA",50.4370130395763,45.367515096426,64.4125819074447
"V846_1","UDAIPUR","KOTRA","GORIYA",31.9100350320999,29.8272845831226,44.2181831893791
"V847_1","UDAIPUR","KOTRA","JUDA",29.4288088008832,17.4631676741914,51.4419903746458
"V848_1","UDAIPUR","KOTRA","NICHLI KUNDAL",23.4037494628933,17.7681821055284,30.8082287444193
"V849_1","UDAIPUR","KOTRA","PUNAVLI",20.3518920853271,15.4600389040247,33.046628157877
"V850_1","UDAIPUR","KOTRA","KANAPADER",29.8745430090326,16.9834355047001,38.6518139572929
"V851_1","UDAIPUR","KOTRA","BHINYATA",46.8130601649273,43.5892091180662,58.1210721599641
"V852_1","UDAIPUR","KOTRA","DADMIYA",8.15013776073574,-7.82096919668625,22.849991325586
